,contract_type_id,payment_type_id,internet_service_type_id,customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,monthly_charges,total_charges,churn,internet_service_type,payment_type,contract_type
3169,2,4,1,4547-FZJWE,Male,0,Yes,Yes,55,Yes,No,Yes,No,No,No,No,Yes,No,59.45,3157,No,DSL,Credit card (automatic),One year
3170,1,3,2,4547-KQRTM,Female,0,No,No,10,Yes,Yes,No,Yes,No,No,No,No,Yes,80.05,830.7,Yes,Fiber optic,Bank transfer (automatic),Month-to-month
3171,1,1,2,4547-LYTDD,Female,0,No,No,16,Yes,Yes,No,No,No,No,No,No,No,72.65,1194.3,Yes,Fiber optic,Electronic check,Month-to-month
3172,1,1,2,4548-SDBKE,Female,0,No,No,5,Yes,Yes,No,No,No,No,Yes,No,Yes,85.2,474.8,Yes,Fiber optic,Electronic check,Month-to-month
3173,2,4,1,4549-ZDQYY,Female,0,No,No,52,Yes,No,Yes,No,Yes,Yes,No,No,No,57.95,3042.25,No,DSL,Credit card (automatic),One year
3174,1,1,2,4550-EVXNY,Female,0,No,Yes,1,Yes,No,No,No,No,No,No,No,Yes,69.65,69.65,Yes,Fiber optic,Electronic check,Month-to-month
3175,1,1,2,4550-VBOFE,Male,1,Yes,No,70,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,102.95,7101.5,Yes,Fiber optic,Electronic check,Month-to-month
3176,1,1,2,4553-DVPZG,Female,0,Yes,No,62,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,101.35,6164.7,No,Fiber optic,Electronic check,Month-to-month
3177,1,4,2,4554-YGZIH,Male,1,Yes,No,49,Yes,Yes,No,Yes,No,No,No,Yes,No,90.05,4547.25,Yes,Fiber optic,Credit card (automatic),Month-to-month
3178,1,2,3,4558-CGYCZ,Male,0,No,No,4,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.75,78.3,No,None,Mailed check,Month-to-month
3179,1,1,2,4558-FANTW,Female,0,Yes,Yes,17,Yes,No,Yes,No,No,Yes,Yes,No,No,91.85,1574.45,Yes,Fiber optic,Electronic check,Month-to-month
3180,1,1,2,4559-UWIHT,Male,0,Yes,No,14,Yes,Yes,No,Yes,Yes,No,No,No,Yes,82.65,1185,No,Fiber optic,Electronic check,Month-to-month
3181,2,3,1,4560-WQAQW,Female,0,No,No,59,Yes,Yes,Yes,No,No,Yes,No,Yes,No,68.7,4070.95,No,DSL,Bank transfer (automatic),One year
3182,2,2,1,4565-EVZMJ,Female,0,No,No,47,Yes,No,Yes,Yes,No,Yes,No,No,Yes,58.9,2813.05,No,DSL,Mailed check,One year
3183,3,3,3,4565-NLZBV,Female,0,Yes,No,71,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,24.65,1710.15,No,None,Bank transfer (automatic),Two year
3184,1,3,2,4566-GOLUK,Male,0,Yes,Yes,47,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,107.35,5118.95,Yes,Fiber optic,Bank transfer (automatic),Month-to-month
3185,1,1,2,4566-NECEV,Male,0,No,No,5,Yes,Yes,No,Yes,Yes,No,No,Yes,No,96.55,500.1,No,Fiber optic,Electronic check,Month-to-month
3186,1,1,1,4566-QVRRW,Female,0,Yes,No,11,Yes,No,No,No,No,No,No,No,Yes,44.05,483.7,Yes,DSL,Electronic check,Month-to-month
3187,2,3,2,4567-AKPIA,Female,0,Yes,Yes,41,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,109.1,4454.25,No,Fiber optic,Bank transfer (automatic),One year
3188,3,4,1,4568-KNYWR,Male,0,No,No,52,Yes,No,Yes,Yes,No,No,Yes,No,Yes,63.25,3342.45,No,DSL,Credit card (automatic),Two year
3189,1,2,3,4568-TTZRT,Male,0,No,No,9,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.4,181.8,No,None,Mailed check,Month-to-month
3190,1,1,1,4570-QHXHL,Female,0,No,No,9,Yes,No,No,No,No,No,No,No,Yes,43.75,405.7,No,DSL,Electronic check,Month-to-month
3191,1,3,2,4572-DVCGN,Female,0,No,No,10,Yes,No,No,No,No,No,No,Yes,Yes,80.25,846,Yes,Fiber optic,Bank transfer (automatic),Month-to-month
3192,3,3,3,4573-JKNAE,Male,0,No,Yes,12,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.35,212.3,No,None,Bank transfer (automatic),Two year
3193,2,4,1,4576-CSAJH,Male,0,No,No,22,Yes,No,No,Yes,No,Yes,No,No,Yes,55.15,1193.05,Yes,DSL,Credit card (automatic),One year
3194,2,1,1,4578-PHJYZ,Male,0,Yes,Yes,52,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,68.75,3482.85,No,DSL,Electronic check,One year
3195,1,1,1,4580-TMHJU,Female,0,Yes,Yes,43,Yes,No,No,No,No,No,Yes,No,No,56.15,2499.3,Yes,DSL,Electronic check,Month-to-month
3196,1,1,1,4581-LNWUM,Female,0,No,No,13,No,No phone service,No,No,Yes,No,Yes,Yes,No,49.15,649.4,No,DSL,Electronic check,Month-to-month
3197,1,1,2,4581-SSPWD,Female,0,No,No,3,Yes,Yes,No,No,No,No,No,No,Yes,75.8,246.3,Yes,Fiber optic,Electronic check,Month-to-month
3198,1,1,2,4583-PARNH,Male,1,Yes,No,16,Yes,No,No,No,Yes,Yes,No,Yes,Yes,91.55,1540.05,No,Fiber optic,Electronic check,Month-to-month
3199,2,4,3,4584-LBNMK,Male,1,Yes,No,45,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,24.7,1174.35,No,None,Credit card (automatic),One year
3200,1,1,2,4585-HETAI,Female,0,Yes,Yes,4,Yes,No,No,No,Yes,No,No,No,Yes,73.75,325.45,Yes,Fiber optic,Electronic check,Month-to-month
3201,1,1,2,4587-NUKOX,Female,0,No,No,3,Yes,No,Yes,Yes,No,No,No,No,Yes,79.1,246.5,Yes,Fiber optic,Electronic check,Month-to-month
3202,1,1,2,4587-VVTOX,Female,0,Yes,No,6,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,105.3,545.2,Yes,Fiber optic,Electronic check,Month-to-month
3203,1,2,3,4588-YBNIB,Female,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.6,19.6,Yes,None,Mailed check,Month-to-month
3204,3,3,3,4589-IUAJB,Male,0,Yes,No,70,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,24.25,1724.15,No,None,Bank transfer (automatic),Two year
3205,1,4,1,4592-IWTJI,Female,0,Yes,Yes,3,No,No phone service,Yes,No,No,No,No,No,No,29.7,91.7,Yes,DSL,Credit card (automatic),Month-to-month
3206,2,1,3,4597-ELFTS,Male,0,No,No,56,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,24.9,1334,Yes,None,Electronic check,One year
3207,1,1,2,4597-NUCQV,Male,1,No,No,24,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,101.25,2440.15,Yes,Fiber optic,Electronic check,Month-to-month
3208,1,1,2,4598-XLKNJ,Female,1,Yes,No,25,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,98.5,2514.5,Yes,Fiber optic,Electronic check,Month-to-month
3209,2,1,1,4598-ZADCK,Female,0,No,No,53,No,No phone service,Yes,Yes,Yes,Yes,Yes,No,Yes,53.6,2879.2,No,DSL,Electronic check,One year
3210,1,1,2,4603-JANFB,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,Yes,69.85,69.85,Yes,Fiber optic,Electronic check,Month-to-month
3211,2,1,2,4607-CHPCA,Male,0,Yes,Yes,25,Yes,No,No,No,No,No,Yes,Yes,Yes,90.4,2178.6,Yes,Fiber optic,Electronic check,One year
3212,1,3,1,4608-LCIMN,Male,0,Yes,Yes,8,Yes,No,No,No,No,No,No,No,No,44.65,369.15,No,DSL,Bank transfer (automatic),Month-to-month
3213,3,2,3,4609-KNNWG,Female,0,Yes,Yes,27,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.9,550.1,No,None,Mailed check,Two year
3214,2,1,1,4611-ANLQC,Female,0,Yes,No,60,No,No phone service,Yes,Yes,Yes,No,No,Yes,No,50.05,2911.5,No,DSL,Electronic check,One year
3215,1,1,2,4612-SSVHJ,Female,1,No,No,20,Yes,No,No,No,No,No,No,Yes,Yes,81.45,1671.6,No,Fiber optic,Electronic check,Month-to-month
3216,2,3,2,4612-THJBS,Female,1,No,No,56,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,104.75,5510.65,Yes,Fiber optic,Bank transfer (automatic),One year
3217,1,1,2,4614-NUVZD,Female,0,No,No,1,Yes,No,No,No,No,No,No,Yes,Yes,81.1,81.1,Yes,Fiber optic,Electronic check,Month-to-month
3218,3,4,1,4615-PIVVU,Female,0,No,No,42,Yes,No,No,No,Yes,Yes,No,Yes,No,66.5,2762.75,No,DSL,Credit card (automatic),Two year
3219,2,3,3,4616-EWBNJ,Female,0,No,No,16,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.1,318.6,No,None,Bank transfer (automatic),One year
3220,3,4,2,4616-ULAOA,Female,0,Yes,Yes,65,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,110.8,7245.9,No,Fiber optic,Credit card (automatic),Two year
3221,2,3,2,4619-EVPHY,Female,1,Yes,No,20,Yes,No,No,No,No,No,Yes,Yes,Yes,91.0,1859.5,No,Fiber optic,Bank transfer (automatic),One year
3222,3,1,2,4622-YNKIJ,Male,0,No,No,33,Yes,No,Yes,No,No,Yes,Yes,No,Yes,88.95,3027.65,No,Fiber optic,Electronic check,Two year
3223,1,3,3,4623-ZKHLY,Male,0,Yes,No,22,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.45,471.55,No,None,Bank transfer (automatic),Month-to-month
3224,1,1,1,4625-EWPTF,Male,0,No,No,8,No,No phone service,Yes,No,No,No,No,No,Yes,30.45,226.45,Yes,DSL,Electronic check,Month-to-month
3225,3,4,3,4625-LAMOB,Male,0,No,No,44,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.4,905.55,No,None,Credit card (automatic),Two year
3226,3,3,3,4625-XMOYM,Female,0,Yes,Yes,72,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,26.25,1988.05,No,None,Bank transfer (automatic),Two year
3227,1,1,2,4626-GYCZP,Male,0,No,No,7,Yes,Yes,No,No,No,No,Yes,Yes,Yes,93.85,635.6,Yes,Fiber optic,Electronic check,Month-to-month
3228,2,4,1,4626-OZDTJ,Female,0,Yes,No,51,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,78.65,3950.85,No,DSL,Credit card (automatic),One year
3229,3,4,2,4627-MIHJH,Female,1,No,No,69,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,110.25,7467.55,No,Fiber optic,Credit card (automatic),Two year
3230,1,1,1,4628-CTTLA,Male,0,No,No,57,No,No phone service,No,Yes,No,No,Yes,No,Yes,39.3,2111.45,Yes,DSL,Electronic check,Month-to-month
3231,2,1,2,4628-WQCQQ,Male,0,No,Yes,35,Yes,No,No,No,Yes,No,Yes,No,Yes,85.15,3030.6,Yes,Fiber optic,Electronic check,One year
3232,1,1,2,4629-NRXKX,Female,0,Yes,Yes,2,Yes,No,No,No,No,No,No,No,No,70.4,147.15,Yes,Fiber optic,Electronic check,Month-to-month
3233,1,1,2,4631-OACRM,Male,1,No,No,15,Yes,No,No,No,No,No,No,Yes,Yes,79.4,1156.1,Yes,Fiber optic,Electronic check,Month-to-month
3234,2,2,3,4632-PAOYU,Male,0,Yes,Yes,22,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.95,433.5,No,None,Mailed check,One year
3235,2,4,1,4632-XJMEX,Male,0,No,Yes,53,Yes,No,Yes,Yes,No,Yes,No,No,No,62.85,3419.5,No,DSL,Credit card (automatic),One year
3236,1,2,2,4633-MKHYU,Female,0,No,No,9,Yes,No,No,No,No,No,Yes,Yes,Yes,88.4,788.6,No,Fiber optic,Mailed check,Month-to-month
3237,1,2,3,4634-JLRJT,Female,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.35,20.35,No,None,Mailed check,Month-to-month
3238,3,2,3,4635-EJYPD,Male,0,Yes,Yes,32,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,18.95,613.95,No,None,Mailed check,Two year
3239,1,2,2,4636-JGAAI,Male,0,Yes,No,34,Yes,Yes,No,Yes,No,No,No,Yes,No,88.85,3000.25,No,Fiber optic,Mailed check,Month-to-month
3240,2,1,1,4636-OLWOE,Male,0,No,Yes,54,Yes,No,No,Yes,Yes,Yes,No,No,Yes,61.0,3283.05,No,DSL,Electronic check,One year
3241,1,1,2,4636-QRJKY,Female,0,Yes,Yes,6,Yes,Yes,No,No,No,Yes,No,No,Yes,80.5,502.85,Yes,Fiber optic,Electronic check,Month-to-month
3242,2,3,3,4636-TVXVG,Male,0,Yes,Yes,62,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.95,1244.8,No,None,Bank transfer (automatic),One year
3243,1,1,1,4640-UHDOS,Female,0,Yes,Yes,13,Yes,No,No,No,No,No,No,Yes,No,55.95,734.35,Yes,DSL,Electronic check,Month-to-month
3244,3,2,3,4641-FROLU,Female,0,Yes,Yes,30,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.3,602.9,No,None,Mailed check,Two year
3245,2,2,3,4644-OBGFZ,Male,0,Yes,Yes,55,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.5,1026.35,No,None,Mailed check,One year
3246,2,3,1,4644-PIZRT,Male,0,Yes,Yes,17,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,70.35,1201.65,No,DSL,Bank transfer (automatic),One year
3247,1,3,1,4646-QZXTF,Female,0,Yes,No,7,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,81.25,580.1,No,DSL,Bank transfer (automatic),Month-to-month
3248,1,4,2,4647-MUZON,Female,0,Yes,No,18,Yes,No,No,No,Yes,No,Yes,Yes,Yes,95.95,1745.5,No,Fiber optic,Credit card (automatic),Month-to-month
3249,1,2,1,4647-XXZAM,Female,0,Yes,Yes,6,Yes,No,No,No,No,No,No,No,No,45.5,285.2,No,DSL,Mailed check,Month-to-month
3250,3,3,1,4648-YPBTM,Male,0,No,No,53,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,73.9,3958.25,No,DSL,Bank transfer (automatic),Two year
3251,1,3,2,4652-NNHNY,Male,0,Yes,No,16,Yes,Yes,No,No,No,No,No,No,Yes,73.85,1284.2,Yes,Fiber optic,Bank transfer (automatic),Month-to-month
3252,3,2,3,4652-ODEVH,Male,0,Yes,Yes,45,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,24.45,1088.25,No,None,Mailed check,Two year
3253,2,3,2,4654-DLAMQ,Female,1,Yes,No,64,Yes,No,Yes,Yes,Yes,No,No,Yes,No,97.0,6430.9,No,Fiber optic,Bank transfer (automatic),One year
3254,2,2,1,4654-GGUII,Female,0,No,No,18,No,No phone service,Yes,Yes,No,Yes,No,No,Yes,40.2,711.95,No,DSL,Mailed check,One year
3255,3,4,1,4654-ULTTN,Male,0,Yes,No,70,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,74.8,5315.8,No,DSL,Credit card (automatic),Two year
3256,3,3,3,4656-CAURT,Male,0,No,No,69,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,23.95,1713.1,No,None,Bank transfer (automatic),Two year
3257,1,4,2,4657-FWVFY,Female,0,Yes,Yes,40,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,96.35,3915.4,No,Fiber optic,Credit card (automatic),Month-to-month
3258,1,1,2,4658-HCOHW,Female,0,Yes,Yes,21,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,102.8,2110.15,Yes,Fiber optic,Electronic check,Month-to-month
3259,1,1,2,4659-NZRUF,Female,0,No,No,19,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,95.15,1789.25,Yes,Fiber optic,Electronic check,Month-to-month
3260,1,2,2,4660-IRIBM,Male,0,Yes,Yes,18,Yes,No,Yes,No,Yes,No,Yes,No,Yes,87.9,1500.5,No,Fiber optic,Mailed check,Month-to-month
3261,1,2,3,4661-NJEUX,Male,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.05,20.05,No,None,Mailed check,Month-to-month
3262,1,3,1,4662-EKDPQ,Male,0,No,No,2,Yes,Yes,No,No,No,No,No,Yes,No,62.05,118.3,Yes,DSL,Bank transfer (automatic),Month-to-month
3263,3,3,1,4664-NJCMS,Female,0,Yes,No,33,No,No phone service,Yes,No,Yes,Yes,Yes,Yes,No,59.55,2016.3,No,DSL,Bank transfer (automatic),Two year
3264,1,2,3,4667-OHGKG,Male,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.3,19.3,Yes,None,Mailed check,Month-to-month
3265,2,4,1,4667-QONEA,Female,1,Yes,Yes,60,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,74.85,4456.35,No,DSL,Credit card (automatic),One year
3266,3,4,2,4670-TABXH,Male,0,Yes,No,72,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,109.75,7758.9,No,Fiber optic,Credit card (automatic),Two year
3267,1,2,1,4671-LXRDQ,Male,0,No,No,2,Yes,No,No,No,No,No,No,No,Yes,45.0,96.45,Yes,DSL,Mailed check,Month-to-month
3268,3,4,1,4671-VJLCL,Female,0,No,No,63,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,79.85,4861.45,No,DSL,Credit card (automatic),Two year
3269,1,1,1,4672-FOTSD,Male,0,No,No,12,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,67.25,832.3,No,DSL,Electronic check,Month-to-month
3270,1,1,2,4673-KKSLS,Female,0,No,No,31,Yes,No,Yes,No,Yes,Yes,No,No,No,87.6,2724.25,No,Fiber optic,Electronic check,Month-to-month
3271,3,4,1,4674-HGNUA,Male,0,Yes,Yes,71,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,89.9,6457.15,No,DSL,Credit card (automatic),Two year
3272,2,3,2,4676-MQUEA,Male,1,Yes,No,50,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,101.9,5265.5,No,Fiber optic,Bank transfer (automatic),One year
3273,3,3,1,4676-WLUHT,Male,0,No,No,54,No,No phone service,Yes,Yes,No,No,No,Yes,No,46.2,2431.95,No,DSL,Bank transfer (automatic),Two year
3274,1,1,1,4678-DVQEO,Female,0,No,No,1,Yes,No,No,No,No,Yes,No,No,Yes,52.2,52.2,Yes,DSL,Electronic check,Month-to-month
3275,1,1,1,4680-KUTAJ,Female,1,No,No,11,Yes,Yes,Yes,No,No,No,No,No,Yes,55.6,580.8,No,DSL,Electronic check,Month-to-month
3276,2,1,1,4682-BLBUC,Male,0,Yes,No,44,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,70.95,3250.45,No,DSL,Electronic check,One year
3277,3,3,2,4683-WYDOU,Male,0,Yes,No,62,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,107.6,6912.7,No,Fiber optic,Bank transfer (automatic),Two year
3278,2,1,2,4685-ERGHK,Male,0,No,No,57,Yes,Yes,No,No,No,No,Yes,No,Yes,86.9,4939.25,No,Fiber optic,Electronic check,One year
3279,2,3,3,4685-TFLLS,Male,0,Yes,Yes,18,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.8,342.3,No,None,Bank transfer (automatic),One year
3280,3,3,2,4686-GEFRM,Male,0,Yes,No,70,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,98.7,6858.9,No,Fiber optic,Bank transfer (automatic),Two year
3281,1,4,2,4686-UXDML,Female,0,No,No,21,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,99.85,1992.55,No,Fiber optic,Credit card (automatic),Month-to-month
3282,1,1,1,4690-LLKUA,Male,1,No,No,17,Yes,No,No,No,No,No,No,No,Yes,45.05,770.6,Yes,DSL,Electronic check,Month-to-month
3283,1,1,2,4690-PKDQG,Female,1,Yes,No,42,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,95.55,3930.6,No,Fiber optic,Electronic check,Month-to-month
3284,2,1,2,4692-NNQRU,Female,0,Yes,No,21,Yes,No,No,No,Yes,Yes,No,No,No,79.2,1742.45,No,Fiber optic,Electronic check,One year
3285,1,1,3,4693-VWVBO,Female,0,No,No,3,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.55,61.05,No,None,Electronic check,Month-to-month
3286,1,2,3,4694-PHWFW,Female,0,No,Yes,8,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.95,170.9,No,None,Mailed check,Month-to-month
3287,1,1,1,4695-VADHF,Male,0,Yes,Yes,18,Yes,No,No,No,Yes,No,No,Yes,No,57.45,990.85,Yes,DSL,Electronic check,Month-to-month
3288,1,1,2,4695-WJZUE,Female,1,No,No,2,Yes,Yes,No,No,Yes,No,No,Yes,Yes,88.55,179.25,Yes,Fiber optic,Electronic check,Month-to-month
3289,2,2,3,4697-LUPSU,Male,0,Yes,Yes,2,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.2,34.75,No,None,Mailed check,One year
3290,3,4,3,4698-KVLLG,Female,1,No,No,51,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.6,967.9,No,None,Credit card (automatic),Two year
3291,2,3,1,4700-UBQMV,Male,0,Yes,Yes,21,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,75.9,1549.75,No,DSL,Bank transfer (automatic),One year
3292,1,3,1,4701-AHWMW,Male,0,Yes,No,55,No,No phone service,No,No,Yes,Yes,Yes,Yes,Yes,54.55,2978.3,Yes,DSL,Bank transfer (automatic),Month-to-month
3293,3,4,1,4701-LKOZD,Female,0,No,No,70,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,89.75,6367.2,No,DSL,Credit card (automatic),Two year
3294,1,1,1,4701-MLJPN,Male,0,No,No,31,Yes,No,No,No,Yes,Yes,No,No,Yes,55.25,1715.65,Yes,DSL,Electronic check,Month-to-month
3295,2,3,1,4702-HDRKD,Male,0,No,No,67,No,No phone service,Yes,No,Yes,Yes,Yes,No,Yes,49.35,3321.35,No,DSL,Bank transfer (automatic),One year
3296,1,1,2,4702-IOQDC,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,Yes,70.1,70.1,Yes,Fiber optic,Electronic check,Month-to-month
3297,3,2,3,4703-MQYKT,Male,0,No,No,21,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.6,390.4,No,None,Mailed check,Two year
3298,1,1,2,4704-ERYFC,Female,0,Yes,No,22,Yes,No,No,No,No,No,No,No,Yes,69.25,1554,Yes,Fiber optic,Electronic check,Month-to-month
3299,1,4,2,4706-AXVKM,Female,1,No,No,11,Yes,Yes,No,No,No,No,No,Yes,Yes,84.8,906.85,Yes,Fiber optic,Credit card (automatic),Month-to-month
3300,1,1,1,4706-DGAHW,Male,1,No,No,1,Yes,No,No,No,No,No,No,No,No,45.2,45.2,No,DSL,Electronic check,Month-to-month
3301,3,4,3,4707-MAXGU,Male,0,Yes,No,72,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,25.85,1872.2,No,None,Credit card (automatic),Two year
3302,2,4,3,4707-YNOQA,Female,0,Yes,Yes,34,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,25.6,917.15,No,None,Credit card (automatic),One year
3303,2,1,3,4709-LKHYG,Female,0,Yes,Yes,29,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.0,540.05,No,None,Electronic check,One year
3304,2,4,2,4710-FDUIZ,Male,0,Yes,No,56,Yes,Yes,No,Yes,No,No,Yes,Yes,No,100.3,5614.45,Yes,Fiber optic,Credit card (automatic),One year
3305,1,4,1,4710-NKCAW,Male,0,Yes,Yes,5,Yes,Yes,Yes,Yes,No,Yes,No,No,No,64.4,316.9,No,DSL,Credit card (automatic),Month-to-month
3306,1,2,1,4712-AUQZO,Male,0,No,No,18,No,No phone service,Yes,No,Yes,No,No,No,No,33.6,550.35,No,DSL,Mailed check,Month-to-month
3307,1,1,3,4712-UYOOI,Female,0,Yes,Yes,20,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.0,417.65,No,None,Electronic check,Month-to-month
3308,1,1,2,4713-LZDRV,Female,1,No,No,2,Yes,No,No,No,No,No,No,Yes,Yes,79.6,195.05,Yes,Fiber optic,Electronic check,Month-to-month
3309,3,3,2,4713-ZBURT,Male,0,No,Yes,45,Yes,Yes,No,No,Yes,No,Yes,Yes,No,99.7,4634.35,No,Fiber optic,Bank transfer (automatic),Two year
3310,1,1,2,4716-HHKQH,Male,1,Yes,No,20,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,107.05,2172.05,No,Fiber optic,Electronic check,Month-to-month
3311,2,2,3,4716-MRVEN,Female,0,No,No,29,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.0,599.3,No,None,Mailed check,One year
3312,3,2,1,4717-GHADL,Female,0,No,No,50,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,79.6,4024.2,No,DSL,Mailed check,Two year
3313,1,2,1,4718-DHSMV,Female,0,No,No,11,No,No phone service,No,No,No,No,Yes,No,Yes,35.8,363.15,No,DSL,Mailed check,Month-to-month
3314,3,4,1,4718-WXBGI,Male,0,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,91.95,6614.9,No,DSL,Credit card (automatic),Two year
